pobreza,pobreza_e,pobreza_m,vul_car,vul_ing,npnv,ic_rezedu,ic_asalud,ic_segsoc,ic_cv,ic_sbv,ic_ali,carencias,carencias3,plb,plb_m,rankin_p,rankin_pe,N_pobreza,N_pobreza_e,N_pobreza_m,N_vul_car,N_vul_ing,N_npnv,N_ic_rezedu,N_ic_asalud,N_ic_segsoc,N_ic_cv,N_ic_sbv,N_ic_ali,N_carencias,N_carencias3,N_plb,N_plb_m,perrankin_p,perrankin_pe,cppobreza,cppobreza_e,cppobreza_m,cpvul_car,cpic_rezedu,cpic_asalud,cpic_segsoc,cpic_cv,cpic_sbv,cpic_ali,cpcarencias,cpcarencias3,cpplb,cpplbm,pobtot_05,porc_pob_15_analfa05,porc_pob614_noasiste05,porc_pob15_basicainc05,porc_pob_snservsal05,porc_vivpisotierra05,porc_vivsnsan05,porc_snaguaent05,porc_vivsndren05,porc_vivsnenergia05,porc_vivsnlavadora05,porc_vivsnrefri05,irez_soc05,l_ocupnac05,p_rez_edu_00,p_ser_sal_00,p_viv_pisos_00,p_viv_muros_00,p_viv_techos_00,p_viv_hacin_00,p_viv_agu_entub_00,p_viv_dren_00,p_viv_elect_00,pobreza_alim_00,pobreza_cap_00,pobreza_patrim_00,gdo_rezsoc05
77.50136804,25.828303,51.67306662,14.63156641,3.38892974,4.478135705,33.55058605,46.18482206,84.69608688,36.17159588,11.90662139,20.56158966,92.13293438,42.16484439,80.89029761,45.1629482,888,997,41953,13981,27972,7920,1834,2424,18162,25001,45848,19580,6445,11130,49873,22825,43788,24448,274,219,2.627719164,3.706784487,2.087248087,2.000882149,3.35102582,3.050124645,2.570936203,3.323944807,4.156390667,3.864169836,2.529728413,3.621563911,2.518100977,2.793125629,54321,15.08384991,9.473197937,63.52460098,82.93109131,23.10201073,4.778157234,11.28555012,7.546453953,5.149790764,69.0329895,37.29996109,-0.079663299,1216,34.6,86.6,30.5,3.2,34.5,33.5,17.7,26.7,7.1,41.3,51.5,74.5,Bajo
91.07544631,52.44690235,38.6285454,8.808805048,0.004030282,0.111718359,47.41469758,8.345279806,97.66577557,52.1641606,82.25367964,36.86808095,99.88425163,75.19099073,91.0794766,67.46119588,172,293,5472,3151,2321,529,0,7,2849,501,5868,3134,4942,2215,6001,4517,5472,4053,1453,980,3.282917261,3.757150412,2.626085997,2.893646955,3.758119106,4.000697136,3.268217802,3.867498636,3.464064598,4.137283325,3.250879526,3.719270945,3.282774448,3.33198595,6554,39.83279037,8.703270912,87.44212341,57.96459961,79.07949829,4.351463795,32.5522995,97.65691376,5.941421986,99.24685669,96.48535919,1.808326006,128,45.7,89.8,86.9,0.5,14.9,51.7,37.6,92.2,18.3,78.9,83.9,92.7,Alto
76.25769965,26.34295817,49.91474152,16.90535098,2.774363756,4.062585533,30.63382749,29.94495062,84.33945509,34.82514517,53.9384184,23.2430847,93.16305126,50.61939947,79.0320634,40.56941479,958,983,3956,1367,2590,877,144,211,1589,1554,4376,1807,2798,1206,4833,2626,4100,2105,1623,1426,2.874433041,3.94019413,2.312394857,2.225188494,3.658164978,3.546581268,2.890710354,3.825384855,3.39987421,4.291724682,2.757797956,3.790255547,2.774279118,3.108730316,4536,18.52372932,7.817258835,69.38921356,34.32540131,31.28713036,13.36633968,13.76237965,22.87129021,8.415842056,83.76236725,64.55445862,0.311093211,865,37.1,82.1,44.7,4.3,15.3,41.9,24.5,61.6,10.9,51.2,59.1,75.8,Medio
62.83286489,12.46584067,50.36702156,27.30776966,3.964624554,5.894741043,30.14851357,70.941698,81.70216094,11.18894666,20.14714009,15.10153611,90.14063477,37.39816573,66.79748929,24.56191221,1535,1590,4133,820,3313,1796,261,388,1983,4667,5374,736,1325,993,5929,2460,4394,1616,1608,1640,2.65049386,3.813273907,2.364058018,2.290354013,3.186934948,2.814446926,2.648306847,4.238881588,3.818797112,4.30790329,2.543026209,3.65790391,2.493689299,2.748753071,6250,12.81235981,6.956521988,61.26454926,75.91999817,23.62924004,2.480417967,4.438642979,7.245430946,2.937336922,75.32637024,53.85116959,-0.28044191,1371,34.6,71.7,34.9,0.8,15.8,17.7,6.1,27.7,6.1,36.3,43.9,62.8,Bajo
87.65918799,41.96068542,45.69850266,11.71836779,0.298023596,0.324420631,38.0320412,39.91784275,96.85282604,33.25152721,62.98006405,29.61788694,99.37755559,64.2955336,87.9572116,59.9617872,358,497,5220,2499,2721,698,18,19,2265,2377,5768,1980,3750,1764,5918,3829,5238,3571,1478,1115,3.085176945,3.849985838,2.374130249,2.562582254,3.735397816,3.662427664,3.046722412,4.128159046,3.609391451,4.291640282,3.025352955,3.792164564,3.074858427,3.193626165,5293,19.39546967,8.566978455,80.51331329,98.63970947,29.59596062,5.555554867,15.05049992,20.80808067,7.97979784,95.05050659,74.24241638,0.804567873,515,43.2,97.9,51.6,1,37.3,46.7,18.7,78.8,13.2,81,86.8,95.7,Alto
82.937873,31.8128502,51.12502575,15.14439583,0.916235615,1.001495589,36.18329136,38.68926231,94.36828791,25.50372229,61.54082445,28.36861648,98.08226881,57.61560464,83.85410861,48.82541955,598,774,13862,5317,8545,2531,153,167,6048,6467,15773,4263,10286,4742,16393,9630,14015,8161,842,660,2.959767342,3.84850812,2.407117605,2.573282957,3.598194361,3.453541994,2.938315392,4.173861027,3.479694366,4.235399723,2.902196407,3.75710988,2.927843809,3.091892242,15016,21.55797005,9.166666985,76.91764832,95.29168701,37.40481186,16.41790962,8.346025467,25.76910973,5.239109993,81.54128265,59.33597183,0.510985613,709,45,94.2,48.2,0.6,8.6,24.3,23.5,64.8,7.9,58.4,66.2,82.1,Medio
47.47917999,9.939741978,37.53943741,30.08524179,5.760867149,16.67471081,19.80004667,31.34555152,57.55912505,20.29908742,43.73557752,33.46403543,77.56442285,38.5154444,53.24004728,15.15101902,2073,1770,76397,15994,60403,48409,9270,26831,31859,50437,92616,32662,70373,53846,124806,61974,85666,24379,127,176,2.875720739,3.959651232,2.589014053,2.314360857,3.39486146,3.493933439,3.012821913,3.790101767,3.178442717,3.616122007,2.658479452,3.789428711,2.566377401,3.089751482,134394,6.729454994,2.893361092,45.78116989,54.19662094,16.4945507,3.152443886,39.67160034,27.39365959,4.714364052,37.2371788,18.5628109,-0.809518993,1861,21.2,58,24.9,12.9,10.1,24.1,48.6,42.4,8.4,27.2,35.9,59.5,Muy bajo
52.57772934,8.603968741,43.9737618,39.99120891,2.383100055,5.047961697,33.194585,13.69568421,57.52320436,6.313358208,66.03437701,23.68272745,92.56893911,31.54291149,54.96082948,19.37410761,1939,1877,1525,250,1275,1160,69,146,963,397,1668,183,1915,687,2684,915,1594,562,2024,1908,2.313775301,3.548147917,2.074790716,1.969513178,2.567618608,3.265873909,2.551887989,3.856932402,2.432368755,3.377302408,2.165347576,3.436217308,2.214337349,2.423235416,2126,19.10593987,4.117647171,60.04932022,51.17591858,18.00878906,9.224011421,55.63689041,6.881404877,4.831624985,39.67789078,23.86529922,-0.784672618,1830,35.1,40.1,24.2,5.4,1.4,6.7,53.7,19.1,4.7,19.9,27.4,50,Muy bajo
37.42507086,3.956471798,33.46859813,32.32400119,10.72618812,19.52473968,23.83089593,29.23328928,47.14809668,9.530933662,8.715002178,17.17396081,69.74907111,16.77181624,48.15125889,12.24384607,2253,2267,11481,1214,10267,9916,3290,5990,7311,8968,14464,2924,2674,5268,21397,5145,14771,3756,986,1485,2.072333574,3.671219587,1.884557128,1.795224786,2.172384262,2.743877888,2.261518955,2.972393751,2.892917156,2.906549454,1.944573283,3.535265446,1.611902952,1.962811947,26909,8.585223198,3.592017889,52.95697021,42.61771011,3.525518894,4.365533829,4.098256111,4.620083809,1.349115014,22.36222076,8.425607681,-1.452772975,2345,27.9,36.5,5.8,1.6,4.8,9,6.7,8.7,1.3,6.1,9.9,26.3,Muy bajo
64.77446931,12.17551404,52.59895325,26.02919936,2.729314007,6.467017531,30.07059738,34.31260507,83.55658838,16.47068807,33.27114284,17.35777985,90.80366919,35.34552465,67.50378341,25.40066055,1449,1608,12661,2380,10281,5088,533,1264,5878,6707,16332,3219,6503,3393,17748,6909,13194,4965,913,1140,2.448553324,3.819013119,2.132157087,2.162014246,3.197067499,3.025454283,2.44392395,3.880527973,3.255567312,4.031943321,2.36817956,3.665786982,2.349845171,2.606081963,18507,15.31159973,5.612520218,64.1650238,64.9267807,9.638088226,10.25739956,19.33423996,8.767176628,6.135087967,50.8418808,27.28856087,-0.572310627,1641,36.2,86,15.6,2.3,19.1,20.5,14.3,23.9,5.8,31.4,39.3,59.8,Bajo
30.87147984,4.711333166,26.16014779,30.75756431,7.05132708,31.31963015,16.52857741,28.20259101,47.98449437,16.23596888,10.13959022,21.69177591,61.62904324,22.10422993,37.92280665,8.802504785,2345,2200,168586,25728,142858,167964,38507,171033,90261,154011,262038,88663,55371,118456,336549,120709,207092,48070,44,76,2.564916849,3.88552928,2.32743001,2.002437115,2.865603447,2.955985785,2.547732353,3.406212807,3.586094379,3.367204189,2.284361124,3.714025974,2.090611219,2.672388077,512310,3.926368952,3.666640997,36.15884018,40.73022079,4.679615021,5.775679111,9.054920197,2.868906021,4.632110119,25.41464043,11.79164028,-1.395305991,2320,16.2,42.6,7.7,6.9,7.4,16.5,14,12,1.3,12,18.7,41.9,Muy bajo
87.08716097,29.10556324,57.98159838,10.62116176,0.998876896,1.292800345,34.84314131,32.5386043,92.0126794,36.27127762,26.80823255,27.01442157,97.70832297,46.39069677,88.08603787,53.08119719,380,869,10942,3657,7285,1334,125,162,4378,4088,11560,4557,3368,3394,12276,5829,11067,6669,1026,885,2.615041971,3.764472485,2.036744833,2.04613471,3.279026747,3.175919771,2.60441494,3.565773726,3.844116688,3.999159336,2.553399324,3.696540117,2.58546567,2.751496553,9573,17.34584999,8.283478737,74.71058655,92.9489212,12.84449005,10.82676983,7.627953053,28.88779068,5.6594491,80.06890106,72.93306732,0.469937891,733,39.5,88.2,20.9,2.2,33,41.9,7.8,53.7,7,54.4,63.4,81.6,Medio
91.73662462,56.80209747,34.93452668,8.26337561,0,0,41.31884711,4.701560478,97.30940562,57.81685609,99.31785635,38.297949,100,81.30663442,91.73662462,68.27517369,139,200,4378,2711,1667,394,0,0,1972,224,4644,2759,4739,1828,4772,3880,4378,3258,1581,1069,3.412001133,3.754284859,2.844200134,3.104415178,3.895232439,4.248130798,3.40469861,3.940028191,3.402554989,4.212868214,3.387624741,3.716001987,3.412001133,3.456023693,4641,37.16685104,6.573542118,78.72427368,13.83323002,86.4523468,9.414465904,30.88404083,94.83352661,9.299655914,99.19632721,97.35935974,1.617573023,181,42.9,98.9,92.6,0.9,31.4,63.2,36.6,93.6,14.1,89.6,93.1,97.6,Alto
56.02813857,10.02392571,46.0042119,32.65371323,4.147994518,7.170153409,28.26268631,37.04509672,73.86236202,10.11326664,31.20268685,19.75145823,88.68185165,31.85842902,60.17613292,21.31826796,1828,1761,10638,1903,8735,6200,788,1361,5366,7034,14024,1920,5924,3750,16838,6049,11426,4048,1048,1271,2.385990143,3.633463144,2.116041422,2.036689043,2.851530075,2.865329742,2.415904522,3.681157827,2.970025539,3.442390442,2.257931709,3.5192523,2.222580433,2.504059315,15547,11.93093967,6.664197922,63.33761978,51.03234863,11.59385014,14.37637043,27.36148071,9.592384338,4.613132,54.40565872,23.23652077,-0.620634913,1677,32.8,61.8,16.3,0.8,2.9,15.2,23.7,28.2,3.8,20.6,27.4,48.2,Bajo
75.29831411,28.41563331,46.88268006,20.81581801,0.817234814,3.068633005,37.51911272,34.23184441,90.01514331,32.36151196,64.49595396,25.87775445,96.11413286,58.03076349,76.11554892,41.72054394,998,897,8472,3197,5275,2342,92,345,4221,3851,10128,3641,7256,2912,10814,6529,8564,4694,1197,972,3.046846628,3.95575285,2.497667789,2.606358528,3.733144999,3.674180269,3.019625902,4.12729311,3.492735863,4.375523567,2.960036278,3.833334684,3.014240026,3.220195532,11446,21.15899086,8.126409531,74.95970154,68.13733673,31.45248985,9.756097794,41.39060974,15.79905033,8.00873661,81.32508087,44.23006821,0.261451513,907,42.1,95.6,42.6,2.1,39.8,32.2,27.2,62.7,16.7,60.6,69,85.1,Medio
87.9628942,50.09505963,37.86783516,11.57462895,0.004624768,0.457852101,45.25440023,46.49937421,92.37417848,25.85153382,91.58462544,29.98729943,99.5375232,78.09382031,87.96751897,61.51443762,352,335,6623,3772,2851,871,0,34,3407,3501,6955,1946,6895,2258,7494,5880,6623,4631,1346,868,3.37954092,3.791601658,2.820095062,2.917078018,3.878308535,3.749436378,3.378831625,4.354207039,3.45113492,4.396416187,3.330918789,3.739799261,3.379370451,3.440853119,6717,35.01881027,6.671027184,83.56131744,68.00655365,27.26190948,9.583333015,58.57143021,65.23809814,36.72618866,91.66665649,81.25,1.389966965,258,48.4,92.1,37.7,0.7,24.9,30.5,67.1,87.5,52.9,72.6,79.5,91.1,Alto
83.6616844,34.61572624,49.04595912,12.8130272,1.796407625,1.728880778,30.93125839,37.68892525,86.84264489,47.64044351,55.36710044,36.64511454,96.47471178,64.26080074,85.45809194,46.21185736,561,691,10625,4396,6229,1627,228,220,3928,4786,11029,6050,7032,4654,12252,8161,10853,5869,1050,778,3.133321762,3.875549078,2.606890202,2.571828127,3.731398821,3.49533391,3.179502249,3.699038506,3.658385277,4.095668316,3.058993101,3.77345252,3.067720175,3.315353632,9909,19.20616913,5.751469135,71.50865936,43.2536087,29.60559082,15.07738018,36.94458008,15.37693977,4.792810917,89.16625214,63.65451813,0.448339194,750,39.1,91.3,58.7,62.6,0.6,56.1,61.1,33.7,15.9,60,68.8,85.6,Medio
77.28223158,25.12426298,52.15796828,21.48181349,0.90313172,0.332823209,37.7466503,40.24524743,90.16962191,15.50549499,65.27447034,23.02409692,98.76404491,54.86447959,78.18536326,43.83251321,896,1029,11064,3597,7467,3075,129,48,5404,5762,12909,2220,9345,3296,14139,7854,11193,6275,1015,895,2.783849239,3.682088852,2.355139256,2.635047197,3.41233182,3.383673429,2.837298393,4.1336689,3.217661381,4.073036671,2.753690243,3.632528543,2.75165391,2.791919708,11980,12.92492008,10.15003967,74.5393219,93.92320251,23.40505981,27.44432068,15.8550396,27.93507004,6.040015221,72.10267639,40.20384979,0.206994906,966,44.3,92.2,37.1,1.9,5.1,16.7,28.5,64.9,13.2,57.7,66.4,83.8,Medio
85.87095414,56.11565162,29.75530326,11.33085862,0.253552082,2.544635162,38.59116244,69.23065227,90.39409811,37.54088885,86.42384674,29.39781575,97.20181312,78.62317012,86.12450622,63.77179717,446,218,28894,18882,10012,3813,85,856,12985,23295,30416,12632,29080,9892,32706,26455,28979,21458,423,133,3.757899284,4.165798664,2.970032215,2.503961563,4.315863132,4.053453922,3.723772049,4.72300148,3.840675354,4.933396816,3.616994858,4.07715416,3.746889353,3.886668682,39156,30.08540916,7.808885098,74.67694855,71.96341705,73.9681778,3.827531099,55.94881058,64.41088104,16.02490044,94.68525696,82.78764343,1.45935595,240,43.6,93.1,78.8,2.1,39.1,41.2,52,85.1,49.9,75.6,81.1,89.8,Alto
93.96956118,61.65534009,32.31422007,5.501673743,0.065854541,0.462910533,42.33968114,15.567174,94.6413015,39.38788736,97.08041932,48.45201996,99.47123504,78.0356716,94.03541572,76.17795812,59,129,12545,8231,4314,734,9,62,5652,2078,12635,5258,12960,6468,13279,10418,12554,10170,923,428,3.423892021,3.83336091,2.627952099,2.811394453,3.892021894,4.211325169,3.43199873,4.284545422,3.43174696,4.153007507,3.392623901,3.798228741,3.421519279,3.475757122,13091,36.60139084,8.163265228,83.34629059,45.37467957,67.19381714,18.31555939,56.05001831,78.99963379,26.33320999,98.63921356,87.53218079,1.797539949,133,45.1,97.4,84.8,29.5,23.4,54.6,61.3,94.9,42.5,85.9,90.6,96.8,Alto
89.86645647,54.78164363,35.08481383,9.000300616,0.292035495,0.84120743,38.06770795,33.41062822,91.76725227,49.35255178,85.61441911,32.5874333,98.86675738,75.93359299,90.15849197,65.82485703,229,245,12480,7608,4872,1250,41,117,5286,4640,12744,6854,11889,4525,13730,10545,12520,9141,931,464,3.418573618,3.896944761,2.663871288,2.595401764,3.930213213,3.746367931,3.408712387,4.039470673,3.553127527,4.457742691,3.345917225,3.824993849,3.407657862,3.557966948,12455,30.58930016,5.824562073,77.76766968,54.72500992,58.79079819,24.70326042,64.4287796,53.37537003,42.72996902,94.80712128,80.45252228,1.59533596,191,43.1,96.6,76.9,29.6,32.6,39.3,80.2,90.7,59.1,79.4,84.8,93.5,Alto
54.43520962,13.57494633,40.86026251,29.73707616,4.469510168,11.35820374,19.85203892,30.12441742,58.07208559,20.49256111,69.83036043,22.16421516,84.17228598,41.89824108,58.90471967,19.71358298,1883,1511,22924,5717,17207,12523,1882,4783,8360,12686,24455,8630,29407,9334,35447,17644,24806,8302,542,610,2.887308121,4.030778408,2.507666588,2.131999493,3.604048729,3.70676446,3.17133832,3.822217464,2.75738287,4.202248096,2.620050907,3.758293152,2.670441866,3.263781786,44322,8.366886139,3.718858957,48.56208038,34.98036957,5.31291008,5.374178886,45.829319,3.282275915,4.577681065,31.14222908,18.25820923,-1.010522008,2037,24.3,53.2,8.6,8.5,2.6,20.3,51.6,21.7,6.9,26.2,36.1,63.3,Muy bajo
56.48526826,14.64441167,41.84085727,26.51212811,6.694665551,10.30793786,23.21468245,33.60795696,61.32325471,19.80923759,58.64628086,23.89763427,82.99739692,44.42479008,63.17993382,23.39122274,1815,1440,12549,3254,9296,5890,1487,2290,5158,7467,13624,4401,13029,5309,18440,9870,14037,5197,922,955,2.786585331,3.720354557,2.461843967,2.364240646,3.149046183,3.299408436,3.021478415,3.634374619,3.00803256,3.779103518,2.656698227,3.616694689,2.490606785,2.824637651,18392,12.63702011,3.057924032,54.7130394,56.60070038,23.9822998,2.234513044,11.10618973,43.9159317,5.022123814,39.7123909,21.68141937,-0.690305889,1747,29.6,50.8,29.9,10.2,1.8,14.3,8.7,59,10.4,25.9,32.7,52.2,Bajo
34.82535633,4.760409625,30.06494641,30.36150038,8.287574351,26.52556896,15.05376791,12.74319975,39.19465472,17.39196332,28.12907096,21.0531459,65.18685653,18.44704172,43.11293098,9.347949298,2296,2197,10543,1441,9102,9191,2509,8030,4557,3858,11865,5265,8516,6373,19734,5584,13052,2830,1054,1400,2.359601498,3.897901297,2.105374098,1.687589884,2.742327452,3.193341494,2.544793367,3.175706625,2.355168104,3.183550596,2.048968315,3.695606709,1.90855968,2.610004425,26804,5.241851807,3.089050055,40.24911118,23.50021935,2.898147106,3.525150061,7.328968048,1.449072957,2.856347084,24.31377983,12.99985981,-1.488284945,2370,17.1,33.3,3.5,7.4,0.8,18,11.3,19.5,3.1,13.5,21.3,48.3,Muy bajo
60.39606125,14.95539478,45.44066787,27.37228274,4.437144473,7.794511318,30.46146921,41.85079718,67.16706581,22.20292703,48.68242088,24.10764961,87.76834486,44.09883724,64.83320585,24.17048364,1650,1428,27864,6900,20964,12628,2047,3596,14053,19308,30988,10243,22460,11122,40492,20345,29911,11151,440,503,2.825805426,3.934854507,2.461830616,2.328039169,3.239138365,3.356783628,3.016079903,4.041006565,3.205369234,4.125908375,2.671490908,3.790281057,2.633206367,2.999922037,42855,14.99623013,6.841677189,62.00125122,67.25702667,18.27787018,13.29459,45.61542892,12.44056988,4.155661106,41.16041946,22.77689934,-0.390117109,1476,33.2,57.1,22.6,8.5,1.8,19.5,48.5,29.2,8.7,28.8,37.9,62.6,Bajo
50.24737648,7.992341133,42.25503504,27.19676495,9.560739249,12.99511939,31.26768595,20.76993071,48.64851412,11.41941542,35.95598181,26.07088382,77.44414251,28.90954167,59.80811542,16.28985802,2006,1919,14075,2239,11836,7618,2678,3640,8759,5818,13627,3199,10072,7303,21694,8098,16753,4563,834,1180,2.378952742,3.796587944,2.112075567,2.008013725,2.577480316,3.22101593,2.701867819,3.659220934,2.941351652,3.502468824,2.248490334,3.690292358,2.001148462,2.487022638,21962,13.69015026,4.994159222,59.60691071,40.29232025,8.70390892,8.640607834,30.66941071,7.912643909,2.642822981,26.6972599,13.05585957,-1.057522058,2079,33.6,39.3,12.5,2.3,3.1,9.3,33.9,23.7,5.1,19.3,29.3,59.3,Muy bajo
89.61097008,51.55044143,38.06052804,8.28730464,0.432607718,1.669117622,41.40195127,68.59494505,92.19128277,47.82701467,66.45800531,26.6093441,97.89827473,77.04424361,90.04357779,63.48328944,248,312,12526,7206,5320,1158,60,233,5787,9588,12886,6685,9289,3719,13684,10769,12586,8874,926,485,3.556241274,4.032849312,2.903344631,2.916099072,4.135710239,3.795745611,3.562449217,4.358705521,3.938292503,4.821642876,3.504479885,3.977201223,3.539214373,3.606435537,12350,32.91616058,7.478367805,74.84539032,82,48.39870071,32.67361832,3.454479933,30.29866982,7.196834087,90.89600372,70.2410965,0.935568213,444,45,90.1,82.3,26.3,25.9,54.1,18,84.9,15.1,70.5,77.5,89.6,Alto
87.81210766,45.9464114,41.8656975,11.23830676,0.243657804,0.705927797,35.5535403,52.63636493,95.71448345,40.3419372,70.72726864,31.87424158,99.05041476,71.00047352,88.05576546,59.54273745,356,405,25230,13201,12029,3229,70,203,10215,15123,27501,11591,20321,9158,28459,20400,25300,17108,479,242,3.362579346,4.044113159,2.603952646,2.782113791,4.011760235,3.781949997,3.331568956,4.36030674,3.845446348,4.520111561,3.299812794,3.968018293,3.353358269,3.497300148,24906,19.19289017,7.890450954,78.60228729,64.89199066,36.98410034,10.28789997,30.56171036,25.40769005,10.95228004,78.63902283,47.71492004,0.545365274,676,40.1,94.2,46,1.9,23,42.4,55,68.3,26.4,73.9,80.4,91.4,Medio
61.75648276,13.02613921,48.73034358,30.80538213,2.388074808,5.050060153,24.79532786,42.78841846,79.7550969,14.80425163,59.4093261,22.80448526,92.56186449,45.79718529,64.14455754,22.69700023,1591,1550,19631,4141,15490,9792,759,1605,7882,13602,25353,4706,18885,7249,29424,14558,20390,7215,632,815,2.756744623,3.816731215,2.474431992,2.407339096,3.35925293,3.349256754,2.776862621,4.184750557,3.113947153,4.050047398,2.639930725,3.691119432,2.655372381,2.871691465,28291,11.06254005,5.690587044,60.21397018,65.15499878,16.59972954,5.568943024,49.33065033,9.531458855,3.105756044,46.26506042,23.18608093,-0.574581325,1643,28.8,80.7,24.6,9.2,16,17.5,53.7,42,5.1,29.4,37.9,60.3,Bajo
91.57270549,53.86490418,37.70780265,7.90835619,0.254280632,0.264657685,42.02676756,36.98849006,93.17775861,15.890229,96.20803375,45.18303044,99.48106135,77.70279151,91.82698613,67.09903102,147,269,12260,7211,5048,1059,34,35,5627,4952,12475,2127,12880,6049,13319,10403,12294,8983,947,484,3.338800669,3.74556613,2.747869968,2.979485512,3.835406065,3.934756994,3.355737925,4.656255245,3.365276098,4.023374081,3.311929941,3.704939842,3.329607725,3.386430502,7639,29.9132309,7.837150097,82.64859772,97.47348785,37.05881882,8.235294342,95.23529053,64.41177368,9,90.94117737,51.76470947,1.220211983,312,43.2,91.6,54.5,1.3,1,33.7,98.9,82.7,18.1,69.9,77,89.7,Alto
56.99687688,16.99824641,39.99862969,39.59900737,0.856410712,2.547704987,35.89074434,45.74917423,64.03019915,28.91709829,88.08970965,25.20752976,96.5958842,58.72702696,57.85328756,21.51977765,1789,1342,4285,1278,3007,2977,64,192,2698,3439,4814,2174,6623,1895,7262,4415,4349,1618,1590,1458,3.285743475,4.131452084,2.932930946,2.545550585,3.637469292,3.945022106,3.645495176,4.140676975,3.101779222,4.427476406,2.980297327,3.915801287,3.239905596,3.631334066,5976,19.39528084,6.773619175,75.03086853,58.85206985,1.951220036,27.24739075,5.853659153,67.80487823,6.620209217,59.37282181,50.59233093,0.283175111,891,44.5,52.4,5.5,20.7,51.4,52.3,7.8,94.3,6,47.2,53.3,68.6,Medio
59.93190534,13.54042457,46.39148116,29.65598404,3.482275456,6.929834932,27.42124022,42.22828457,56.64342815,28.45776991,70.62808221,23.90998133,89.58788938,49.38560661,63.41418067,19.38970064,1666,1514,10157,2295,7862,5026,590,1174,4647,7157,9600,4823,11970,4052,15183,8370,10747,3286,1080,1160,2.93882823,4.033102036,2.620096445,2.464186668,3.461160421,3.72758913,3.42211771,3.786150455,3.025501251,4.204278469,2.782617092,3.843329668,2.779350519,3.26044035,14312,13.04996967,2.420331001,60.12638855,49.02180099,3.820225,50.94702911,3.916532993,49.34188843,4.269662857,47.31941986,42.27928925,-0.160032198,1282,33.4,52.9,8.8,16.1,21.4,47,5,79.7,3,31.5,39.9,63.9,Bajo
